,,,,,,,,,SLC35A5,NAT10,,,,SAR1B,,NTRK2,,HOXB6,HIST1H3J,,,,,ZMYND11,SIRT2,PCGF2,JAK2,,,,,,PHC1,,RNF19A,,,,,,,,,,,,,,,,,,,PDCD11,PDCD11
,,,,,,,,,SLC35D2,NBN,,,,SARM1,,FFAR4,,HOXB7,HIST1H4A,,,,,ZMYND8,SIRT3,PER1,JARID2,,,,,,PHC2,,RNF19B,,,,,,,,,,,,,,,,,,,PXN,PXN
,,,,,,,,,SLC39A6,NCOA2,,,,SBNO1,,OAF,,HOXB8,HIST1H4B,,,,,ZNF304,SIRT6,PER2,KDM7A,,,,,,PHC3,,RNF2,,,,,,,,,,,,,,,,,,,KPNA6,KPNA6
,,,,,,,,,SLC3A1,NCOR1,,,,SCAMP1,,OCA2,,HOXC11,HIST1H4C,,,,,ZNF354B,SIRT7,PHB,JMJD1C,,,,,,PHOSPHO2-KLHL23,,RNF20,,,,,,,,,,,,,,,,,,,DYRK2,DYRK2
,,,,,,,,,SLC41A3,NDRG1,,,,SCARB1,,OLFML2B,,HOXC12,HIST1H4D,,,,,ZNF431,SKP1,PHC1,KDM8,,,,,,PIAS1,,RNF208,,,,,,,,,,,,,,,,,,,TMF1,TMF1
,,,,,,,,,SLC6A15,NDUFA6,,,,SCD,,OLIG2,,HOXC13,HIST1H4E,,,,,ZNHIT1,SMARCA1,PHF1,JMJD6,,,,,,PIAS2,,RNF213,,,,,,,,,,,,,,,,,,,PRR13,PRR13
,,,,,,,,,SLC7A8,NDUFB8,,,,SCD5,,ONECUT1,,HOXC4,HIST1H4F,,,,,CENPS,SMARCA2,PHF13,KAT2A,,,,,,PIAS3,,RNF216,,,,,,,,,,,,,,,,,,,TGOLN2,TGOLN2
,,,,,,,,,SLC9A3R1,NEK3,,,,SDC1,,ONECUT2,,HOXC5,HIST1H4H,,,,,IRF4,SMARCA4,JADE2,KAT2B,,,,,,PIAS4,,RNF217,,,,,,,,,,,,,,,,,,,ANKRD10,ANKRD10
,,,,,,,,,SMARCA1,NSMF,,,,SEC24B,,OPRD1,,HOXC6,HIST1H4I,,,,,,SMARCA5,JADE3,KAT5,,,,,,PINK1,,RNF220,,,,,,,,,,,,,,,,,,,AP1S1,AP1S1
,,,,,,,,,SMARCC1,NENF,,,,SEC63,,OSR1,,HOXC8,HIST1H4J,,,,,,SMARCAD1,JADE1,KAT6A,,,,,,PJA1,,RNF222,,,,,,,,,,,,,,,,,,,KLHL21,KLHL21
,,,,,,,,,SNAP23,NETO2,,,,5-Sep,,OTOP1,,HOXC9,HIST1H4K,,,,,,SMARCB1,PHF19,KAT6B,,,,,,PJA2,,RNF24,,,,,,,,,,,,,,,,,,,RHBDD2,RHBDD2
,,,,,,,,,SNCA,NF1,,,,SF3B4,,OTOP2,,HOXD1,HIST1H4L,,,,,,SMARCC1,PHF2,KAT7,,,,,,PLK1,,RNF25,,,,,,,,,,,,,,,,,,,LGALS3,LGALS3
,,,,,,,,,SNRK,NFATC2IP,,,,SGTA,,OTOP3,,HOXD11,HIST2H2AA3,,,,,,SMARCC2,PHF20,KAT8,,,,,,PML,,RNF31,,,,,,,,,,,,,,,,,,,DOLK,DOLK
,,,,,,,,,SOBP,NFIL3,,,,SH3BP5,,OTP,,HOXD12,HIST2H4A,,,,,,SMARCD1,PHF21A,KATNB1,,,,,,POM121,,RNF34,,,,,,,,,,,,,,,,,,,ZNHIT1,ZNHIT1
,,,,,,,,,SORBS1,NIPA2,,,,SH3PXD2A,,OTX1,,HOXD13,HIST4H4,,,,,,SMARCD2,PHF8,KDM1A,,,,,,POM121C,,RNF38,,,,,,,,,,,,,,,,,,,S100A11,S100A11
,,,,,,,,,SOS2,NME4,,,,SHANK1,,OTX2,,HOXD3,HLA-A,,,,,,SMARCD3,PIH1D1,KDM1B,,,,,,PPIL2,,RNF4,,,,,,,,,,,,,,,,,,,COX15,COX15
,,,,,,,,,SOX9,NOTCH2NLA,,,,SLC16A1,,OXCT2,,HOXD4,HLA-B,,,,,,SMARCE1,PKN1,KDM2A,,,,,,SH3RF2,,RNF40,,,,,,,,,,,,,,,,,,,SMG8,SMG8
,,,,,,,,,SPAG16,NOTCH3,,,,SLC17A7,,PABPC1L2A,,HOXD8,HLA-C,,,,,,SMYD1,POLE3,KDM2B,,,,,,PRPF19,,RNF41,,,,,,,,,,,,,,,,,,,ATG12,ATG12
,,,,,,,,,SPIN1,CCN3,,,,SLC1A3,,PAPPA,,HOXD9,HLA-G,,,,,,SMYD2,POLE4,KDM3A,,,,,,PSMA1,,RNF43,,,,,,,,,,,,,,,,,,,TMEM127,TMEM127
,,,,,,,,,SPP1,NOX5,,,,SLC25A10,,PARM1,,HPCAL1,HLF,,,,,,SMYD3,PPM1F,KDM3B,,,,,,PSMA2,,RNF44,,,,,,,,,,,,,,,,,,,C6orf89,C6orf89
,,,,,,,,,SPRY1,NPAS2,,,,SLC29A1,,PAX1,,HPCAL4,HLX,,,,,,SOX9,PPP5C,KDM4A,,,,,,PSMA3,,RNF5,,,,,,,,,,,,,,,,,,,COPG1,COPG1
,,,,,,,,,SPRY2,PDXDC2P-NPIPB14P,,,,SLC29A4,,PAX2,,HPSE2,HMX2,,,,,,SPI1,PRDM13,KDM4B,,,,,,PSMA4,,RNF6,,,,,,,,,,,,,,,,,,,RBM5,RBM5
,,,,,,,,,SS18,NPIPB15,,,,SLC2A1,,PAX3,,HRK,HMX3,,,,,,SPIN1,PRDM14,KDM4C,,,,,,PSMA5,,RNF7,,,,,,,,,,,,,,,,,,,ANXA7,ANXA7
,,,,,,,,,SSBP2,NQO1,,,,SLC37A4,,PAX6,,HS3ST2,HNF1B,,,,,,SPTY2D1,PRDM16,KDM4D,,,,,,PSMA6,,RNF8,,,,,,,,,,,,,,,,,,,HM13,HM13
,,,,,,,,,ST13,NR4A2,,,,SLC39A14,,PAX7,,HS3ST3B1,HNRNPM,,,,,,SRCAP,PRDM2,KDM4E,,,,,,PSMA7,,RPS27A,,,,,,,,,,,,,,,,,,,CMAS,CMAS
,,,,,,,,,ST3GAL6,NRDC,,,,SLC41A1,,PAX8,,HS3ST4,HOPX,,,,,,SS18L1,PRDM4,KDM5A,,,,,,PSMA8,,RUSC1,,,,,,,,,,,,,,,,,,,CBX6,CBX6
,,,,,,,,,SYBU,NSMAF,,,,SLC6A6,,PAX9,,HS6ST1P1,HOXA1,,,,,,BHLHE40,PRDM5,KDM5B,,,,,,PSMB1,,RYBP,,,,,,,,,,,,,,,,,,,FGFRL1,FGFRL1
,,,,,,,,,SYNM,NT5DC3,,,,SLC7A3,,PCDH17,,HS6ST3,HOXA10,,,,,,SUDS3,PRDM6,KDM5C,,,,,,PSMB10,,SAE1,,,,,,,,,,,,,,,,,,,KLHL42,KLHL42
,,,,,,,,,TBL1XR1,NT5E,,,,SLCO4A1,,PCDH8,,HSF4,HOXA13,,,,,,SUPT3H,PRDM7,KDM5D,,,,,,PSMB11,,SASH1,,,,,,,,,,,,,,,,,,,IL6ST,IL6ST
,,,,,,,,,TBX2,NTAN1,,,,SMAD6,,PDE4DIP,,HSPA4L,HOXA2,,,,,,SUPT4H1,PRDM9,KDM6A,,,,,,PSMB2,,SH3RF1,,,,,,,,,,,,,,,,,,,FBXW5,FBXW5
,,,,,,,,,TDRD3,NUCB2,,,,SNORD41,,PDGFRA,,HSPA6,HOXA3,,,,,,SUPT5H,PRKAA1,KDM6B,,,,,,PSMB3,,SHARPIN,,,,,,,,,,,,,,,,,,,C16orf72,C16orf72
,,,,,,,,,TESK1,NUDT15,,,,SNORD62A,,PDX1,,HTR1A,HOXA4,,,,,,SUPT6H,PRKAA2,KANSL1,,,,,,PSMB4,,SHPRH,,,,,,,,,,,,,,,,,,,UFM1,UFM1
,,,,,,,,,TFAP2A,NUMB,,,,SNX27,,PDZD2,,HTR2C,HOXA6,,,,,,SUPT7L,PRKCA,KANSL3,,,,,,PSMB5,,SIAH1,,,,,,,,,,,,,,,,,,,ABHD14B,ABHD14B
,,,,,,,,,TGOLN2,NUP88,,,,SOCS4,,PENK,,HTR6,HOXA7,,,,,,SUV39H1,PRKCB,MAP10,,,,,,PSMB6,,SIAH2,,,,,,,,,,,,,,,,,,,FBXO28,FBXO28
,,,,,,,,,TIMP3,NUP58,,,,SP3P,,PGM5,,HTR7,HOXA9,,,,,,SUV39H2,PRKCD,KIF14,,,,,,PSMB7,,SIAH3,,,,,,,,,,,,,,,,,,,VPS28,VPS28
,,,,,,,,,TIPARP,NUSAP1,,,,SPAG5,,PGR,,HTRA1,HOXB1,,,,,,KMT5B,PRMT1,KIF18A,,,,,,PSMB8,,SIRT1,,,,,,,,,,,,,,,,,,,REEP5,REEP5
,,,,,,,,,TJP1,NXN,,,,SPPL3,,PHOX2A,,HTRA4,HOXB13,,,,,,KMT5C,PRMT2,KIF18B,,,,,,PSMB9,,SKP1,,,,,,,,,,,,,,,,,,,DDX17,DDX17
,,,,,,,,,TJP2,OGT,,,,SPR,,PHOX2B,,ICAM4,HOXB2,,,,,,SUZ12,PRMT3,KIF22,,,,,,PSMC1,,SKP2,,,,,,,,,,,,,,,,,,,BAZ2A,BAZ2A
,,,,,,,,,TKT,OLFM1,,,,SPRED2,,PIGZ,,ICAM5,HOXB3,,,,,,SYCP3,PRMT5,KIF23,,,,,,PSMC2,,SMURF1,,,,,,,,,,,,,,,,,,,C6orf120,C6orf120
,,,,,,,,,TLR1,OPN3,,,,SPTBN2,,PIP5K1B,,IER5L,HOXB6,,,,,,TADA1,PRMT6,KIF25,,,,,,PSMC3,,SMURF2,,,,,,,,,,,,,,,,,,,MBD1,MBD1
,,,,,,,,,TLR4,ORMDL2,,,,SPTLC1,,PIR,,IGF2,HOXB7,,,,,,TADA2A,PRMT7,KIF2A,,,,,,PSMC4,,SOCS1,,,,,,,,,,,,,,,,,,,INPP5K,INPP5K
,,,,,,,,,TMEFF1,OTUB1,,,,SRD5A3,,PITX1,,IGF2-AS,HOXB8,,,,,,TADA2B,PRMT8,KIF2B,,,,,,PSMC5,,SOCS2,,,,,,,,,,,,,,,,,,,TAPBP,TAPBP
,,,,,,,,,TMEM47,OXCT1,,,,SREBF1,,PITX2,,IGFBP5,HOXC11,,,,,,TADA3,PSME4,KIF2C,,,,,,PSMC6,,SOCS3,,,,,,,,,,,,,,,,,,,SLC38A10,SLC38A10
,,,,,,,,,TMEM97,OXR1,,,,SRF,,PITX3,,IGSF21,HOXC12,,,,,,TAF1,RAG1,KIF4A,,,,,,PSMD1,,SOCS4,,,,,,,,,,,,,,,,,,,AGGF1,AGGF1
,,,,,,,,,TOM1L1,P4HA1,,,,SS18,,PKNOX2,,IHH,HOXC13,,,,,,TAF10,RAG2,KIF4B,,,,,,PSMD10,,SOCS5,,,,,,,,,,,,,,,,,,,ZNF12,ZNF12
,,,,,,,,,TOMM20,P4HA2,,,,SS18L1,,PKP1,,IKZF3,HOXC4,,,,,,TAF12,RB1,KIFC1,,,,,,PSMD11,,SOCS6,,,,,,,,,,,,,,,,,,,SUPT7L,SUPT7L
,,,,,,,,,TOMM70,PAM,,,,STEAP3,,PLEC,,IL15RA,HOXC5,,,,,,TAF1L,RBBP4,KLHL22,,,,,,PSMD12,,SOCS7,,,,,,,,,,,,,,,,,,,EPHA2,EPHA2
,,,,,,,,,TOP2B,TENT4A,,,,STK35,,PLXNA2,,IL17RA,HOXC6,,,,,,TAF5,RBBP5,KNTC1,,,,,,PSMD13,,SPOP,,,,,,,,,,,,,,,,,,,LMBR1L,LMBR1L
,,,,,,,,,TOX4,PARP12,,,,STX2,,PMP22,,IL1RAPL1,HOXC8,,,,,,TAF5L,RBBP7,KPNB1,,,,,,PSMD14,,SPOPL,,,,,,,,,,,,,,,,,,,ATP6V0A1,ATP6V0A1
,,,,,,,,,TPP1,PCDH7,,,,SUCLG1,,PODN,,IL1RAPL2,HOXC9,,,,,,TAF6L,RBL1,L3MBTL1,,,,,,PSMD2,,SPSB1,,,,,,,,,,,,,,,,,,,ASB6,ASB6
,,,,,,,,,TRAK1,PCGF2,,,,TAOK2,,POLE,,IL7,HOXD1,,,,,,TAF9,RBL2,L3MBTL2,,,,,,PSMD3,,SPSB2,,,,,,,,,,,,,,,,,,,ZNF271P,ZNF271P
,,,,,,,,,TRIP6,PCGF3,,,,TARBP2,,POU3F1,,ILDR2,HOXD11,,,,,,TBL1X,RBM14,L3MBTL3,,,,,,PSMD4,,SPSB3,,,,,,,,,,,,,,,,,,,TOB2,TOB2
,,,,,,,,,TSPAN14,PCMT1,,,,TBC1D16,,POU3F4,,IMPDH1,HOXD12,,,,,,TBL1XR1,RCBTB1,L3MBTL4,,,,,,PSMD5,,SPSB4,,,,,,,,,,,,,,,,,,,SLC50A1,SLC50A1
,,,,,,,,,TSPAN6,PCNA,,,,TBC1D3P1-DHX40P1,,POU4F1,,INA,HOXD13,,,,,,TBL1Y,RCOR1,LATS1,,,,,,PSMD6,,STUB1,,,,,,,,,,,,,,,,,,,RNF41,RNF41
,,,,,,,,,TSPYL1,PDE10A,,,,TBX5,,POU4F2,,INSM1,HOXD3,,,,,,TDG,RERE,LDB1,,,,,,PSMD7,,SUZ12,,,,,,,,,,,,,,,,,,,MAPK8IP2,MAPK8IP2
,,,,,,,,,TUBB4A,PDE4A,,,,TCF3,,POU4F3,,INSM2,HOXD4,,,,,,TDRD3,REST,LEF1,,,,,,PSMD8,,SYVN1,,,,,,,,,,,,,,,,,,,MCFD2,MCFD2
,,,,,,,,,TUSC3,PDE4DIP,,,,TCFL5,,PPM1E,,INSRR,HOXD8,,,,,,TET1,RING1,LEO1,,,,,,PSMD9,,ELOC,,,,,,,,,,,,,,,,,,,SON,SON
,,,,,,,,,TWF1,PDLIM1,,,,TCIRG1,,PRAC1,,IRS4,HOXD9,,,,,,TET2,RNF168,P3H4,,,,,,PSME1,,ELOB,,,,,,,,,,,,,,,,,,,FKBP14,FKBP14
,,,,,,,,,TXNIP,PDS5A,,,,TDO2,,PRDM12,,IRX1,HPCAL4,,,,,,TET3,RNF2,LIG1,,,,,,PSME2,,TMEM129,,,,,,,,,,,,,,,,,,,ERLEC1,ERLEC1
,,,,,,,,,TYR,PDXK,,,,TEAD1,,PRKCE,,IRX3,HPSE2,,,,,,TLK1,RNF20,LIG4,,,,,,PSME3,,TMEM189,,,,,,,,,,,,,,,,,,,PITRM1,PITRM1
,,,,,,,,,UBL3,PEA15,,,,TEX15,,PRKG1,,IRX4,HRK,,,,,,TLK2,RNF40,,,,,,,PSME4,,TNFAIP1,,,,,,,,,,,,,,,,,,,NCDN,NCDN
,,,,,,,,,UBXN7,PEX2,,,,THG1L,,PRLHR,,IRX5,HS3ST3B1,,,,,,TNP1,RNF8,LOXL2,,,,,,PSMF1,,TNFAIP3,,,,,,,,,,,,,,,,,,,PYCR2,PYCR2
,,,,,,,,,UMPS,PFKFB3,,,,THY1,,PROK2,,ISL1,HS6ST1P1,,,,,,TNRC18,RPS6KA4,LRWD1,,,,,,PTTG1,,TNKS,,,,,,,,,,,,,,,,,,,RAB5B,RAB5B
,,,,,,,,,UQCRC1,PFKP,,,,TIMP2,,PTF1A,,ISL2,HS6ST3,,,,,,TOP1,RPS6KA5,MAD1L1,,,,,,RAB40A,,TNKS2,,,,,,,,,,,,,,,,,,,RMDN3,RMDN3
,,,,,,,,,USP4,PFN1,,,,TIMP3,,PTGDR,,ISM2,HSF4,,,,,,TOP1MT,RRP8,MAD2L1,,,,,,RAB40AL,,TOPORS,,,,,,,,,,,,,,,,,,,POMGNT1,POMGNT1
,,,,,,,,,USP46,PFN2,,,,TIPARP,,PTGER2,,ITGA11,HSPA1A,,,,,,TP63,RSF1,MAEL,,,,,,RAB40B,,TPP2,,,,,,,,,,,,,,,,,,,NSMCE3,NSMCE3
,,,,,,,,,VAMP3,PGAM1,,,,TLN1,,PTGER3,,ITGA4,HSPA1B,,,,,,TRIM16,RTF1,MAP3K12,,,,,,RAB40C,,TRAF2,,,,,,,,,,,,,,,,,,,DCTN5,DCTN5
,,,,,,,,,VAMP8,PGAP1,,,,TMEFF1,,PTGER4,,ITPKA,HSPA1L,,,,,,TRIM28,RUVBL1,MAP3K7,,,,,,RABGEF1,,TRAF3,,,,,,,,,,,,,,,,,,,CPNE3,CPNE3
,,,,,,,,,VWA5A,PHACTR1,,,,TMEM163,,PTGFR,,ITPKB,HSPA6,,,,,,TRIM37,RUVBL2,MAPRE1,,,,,,RAD18,,TRAF4,,,,,,,,,,,,,,,,,,,BAK1,BAK1
,,,,,,,,,WAC,PHF11,,,,TMEM184B,,PTH2,,AJUBA,HTR1A,,,,,,TRRAP,RYBP,MAU2,,,,,,RAD21,,TRAF5,,,,,,,,,,,,,,,,,,,PPP1R15B,PPP1R15B
,,,,,,,,,WDR1,PHF20L1,,,,TMEM206,,PTHLH,,JUN,HTR1B,,,,,,TSPYL2,SAFB,MBD1,,,,,,RAD52,,TRAF6,,,,,,,,,,,,,,,,,,,MKRN1,MKRN1
,,,,,,,,,CFAP44,PHF21A,,,,TMEM41A,,PTPRT,,ANOS1,HTR1E,,,,,,TTF1,SALL1,MBD2,,,,,,RAE1,,TRAF7,,,,,,,,,,,,,,,,,,,COPB1,COPB1
,,,,,,,,,WWP2,PHLDA2,,,,TMEM50B,,PTPRU,,KAZALD1,HTR2C,,,,,,UBE2A,SAP130,MBD3,,,,,,RAG1,,TRAIP,,,,,,,,,,,,,,,,,,,NUFIP2,NUFIP2
,,,,,,,,,XPC,PIGA,,,,TMEM51,,PXMP2,,KCNA1,HTR7,,,,,,UBE2B,SAP18,MBD3L1,,,,,,RAG2,,TRIM11,,,,,,,,,,,,,,,,,,,,MINK1
,,,,,,,,,YIPF5,PIK3C2A,,,,TMEM54,,PYY,,KCNA3,HTRA1,,,,,,UBE2E1,SAP30,MBD3L2,,,,,,RANBP2,,TRIM13,,,,,,,,,,,,,,,,,,,,SHC1
,,,,,,,,,YLPM1,PIK3C3,,,,TNFAIP6,,RAB6C,,KCNA5,HYOU1,,,,,,UBE2N,SAP30L,MBD3L3,,,,,,RANGAP1,,TRIM17,,,,,,,,,,,,,,,,,,,,C12orf49
,,,,,,,,,YWHAE,PILRB,,,,TNFRSF10D,,RASGRF1,,KCNAB1,ICAM5,,,,,,UBE2U,SART3,MBD3L4,,,,,,RBBP6,,TRIM2,,,,,,,,,,,,,,,,,,,,UTP14C
,,,,,,,,,ZBED1,PIN4,,,,TNFSF13B,,RASL10A,,KCNC2,IER5L,,,,,,UBN1,SATB1,MBD3L5,,,,,,RBCK1,,TRIM21,,,,,,,,,,,,,,,,,,,,DIEXF
,,,,,,,,,ZBTB20,PITPNC1,,,,TNRC6A,,RASSF5,,KCNC4,IGF2,,,,,,UBR2,SATB2,MBIP,,,,,,RBX1,,TRIM22,,,,,,,,,,,,,,,,,,,,MAU2
,,,,,,,,,ZBTB38,PKD1P1,,,,TOMM34,,RAX,,KCND3,IGF2-AS,,,,,,UHRF1,SCMH1,MBTD1,,,,,,RC3H1,,TRIM23,,,,,,,,,,,,,,,,,,,,GHITM
,,,,,,,,,ZC3H13,PKD2,,,,TOP1MT,,RBP4,,KCNH1,IGFBP3,,,,,,UIMC1,SET,MCM2,,,,,,RC3H2,,TRIM24,,,,,,,,,,,,,,,,,,,,XIAP
,,,,,,,,,ZDHHC3,PKM,,,,TP53I11,,REPS2,,KCNH3,IGFBP7,,,,,,USP15,SETD1A,MCM3,,,,,,RCHY1,,TRIM25,,,,,,,,,,,,,,,,,,,,EFCAB14
,,,,,,,,,ZMAT3,PLEKHF2,,,,TPM1,,RGS10,,KCNIP4,IGSF21,,,,,,USP16,SETD1B,MCM4,,,,,,RFFL,,TRIM27,,,,,,,,,,,,,,,,,,,,RP4-758J18.2
,,,,,,,,,ZNF148,PLOD3,,,,TPM2,,RGS20,,KCNJ2,IKZF3,,,,,,USP21,SETD2,MCM5,,,,,,COP1,,TRIM28,,,,,,,,,,,,,,,,,,,,RXRB
,,,,,,,,,ZNF185,PLTP,,,,TPPP3,,RGS9BP,,KCNJ3,IL1RAPL2,,,,,,USP22,SETD3,MCM6,,,,,,RFWD3,,TRIM3,,,,,,,,,,,,,,,,,,,,TMEM115
,,,,,,,,,ZNF217,PLXNC1,,,,TRAM2,,RIMBP3,,KCNJ5,IL20RA,,,,,,USP27X,SETD6,MCM7,,,,,,RING1,,TRIM31,,,,,,,,,,,,,,,,,,,,OTUD6B
,,,,,,,,,ZNF22,PMM2,,,,TRIAP1,,RIMBP3B,,KCNJ6,IL7,,,,,,USP3,SETD7,MCMBP,,,,,,RLIM,,TRIM32,,,,,,,,,,,,,,,,,,,,UNC45A
,,,,,,,,,ZNF415,PNISR,,,,TRIB2,,RIMBP3C,,KCNK12,ILDR2,,,,,,USP34,KMT5A,MCRS1,,,,,,RNF10,,TRIM33,,,,,,,,,,,,,,,,,,,,TMEM120A
,,,,,,,,,ZNF423,POLA1,,,,TRIL,,RIMKLA,,KCNK13,INA,,,,,,USP49,SETDB1,MEAF6,,,,,,RNF103,,TRIM36,,,,,,,,,,,,,,,,,,,,TFPT
,,,,,,,,,ZNF532,POLR2K,,,,TRIM3,,RIPK3,,KCNK2,INHBB,,,,,,USP51,SETDB2,MECOM,,,,,,RNF11,,TRIM37,,,,,,,,,,,,,,,,,,,,SPAG9
,,,,,,,,,ZNF544,POLR3C,,,,TRMT6,,RNF128,,KCNK4,INPP4A,,,,,,UTP3,SETMAR,MECP2,,,,,,RNF111,,TRIM38,,,,,,,,,,,,,,,,,,,,RAB3D
,,,,,,,,,ZNF593,POMP,,,,TRPV4,,ROBO3,,KCNMA1,INSM2,,,,,,UTY,SETSIP,MED24,,,,,,RNF114,,TRIM39,,,,,,,,,,,,,,,,,,,,SLC25A30
,,,,,,,,,ZNF91,PLPP3,,,,TSPAN7,,RPRML,,KCNQ3,INSRR,,,,,,DCAF1,SFMBT1,MEI1,,,,,,RNF115,,TRIM4,,,,,,,,,,,,,,,,,,,,KIAA1429
,,,,,,,,,ZSCAN12,PPIP5K2,,,,TUB,,RPS6KA6,,KCNV1,INTS4P1,,,,,,VPS72,SFPQ,MEN1,,,,,,RNF121,,TRIM41,,,,,,,,,,,,,,,,,,,,CHURC1
,,,,,,,,,ZSCAN18,PPP1R10,,,,TUBB2A,,RSPO1,,KCTD3,INTU,,,,,,VRK1,SHPRH,MIS12,,,,,,RNF122,,TRIM5,,,,,,,,,,,,,,,,,,,,SEZ6L2
,,,,,,,,,TWNK,PPP1R12A,,,,TUBB2B,,RSPO2,,CEMIP,IRAK3,,,,,,WAC,SIN3A,MIS18A,,,,,,RNF123,,TRIM56,,,,,,,,,,,,,,,,,,,,AP5B1
,,,,,,,,,CHMP1B,PTPA,,,,TUBB4A,,RTN4RL2,,KIAA1324,IRX3,,,,,,BUD23,SIN3B,MIS18BP1,,,,,,RNF125,,TRIM58,,,,,,,,,,,,,,,,,,,,EMC4
,,,,,,,,,VPS51,PRDX4,,,,TUBB6,,RYR3,,NEXMIF,IRX4,,,,,,WDR5,SIRT1,CENPU,,,,,,RNF126,,TRIM6,,,,,,,,,,,,,,,,,,,,ARPC1B
,,,,,,,,,IFT46,PRKCA,,,,TYSND1,,SCD5,,KIRREL3,IRX5,,,,,,WDR61,SIRT2,MLH1,,,,,,RNF128,,TRIM62,,,,,,,,,,,,,,,,,,,,GTF3C1
,,,,,,,,,,CAVIN3,,,,UBE2Q2,,SCN4B,,KL,ISL1,,,,,,WDR75,SIRT3,MLH3,,,,,,RNF13,,TRIM63,,,,,,,,,,,,,,,,,,,,PAFAH1B1
,,,,,,,,,,PRKDC,,,,UBL4A,,SCNN1G,,KLF14,ISL2,,,,,,WDR82,SIRT4,KMT2A,,,,,,RNF130,,TRIM68,,,,,,,,,,,,,,,,,,,,IFNAR1
,,,,,,,,,,PRPF4B,,,,UBTF,,SCTR,,KLF4,ITGA4,,,,,,NSD2,SIRT5,KMT2B,,,,,,RNF133,,TRIM69,,,,,,,,,,,,,,,,,,,,HNRNPH1
,,,,,,,,,,PRRC2C,,,,UCK1,,SEMA6D,,KLHDC1,ITPKA,,,,,,NSD3,SIRT6,KMT2C,,,,,,RNF135,,TRIM71,,,,,,,,,,,,,,,,,,,,GPNMB
,,,,,,,,,,PRUNE1,,,,UCKL1,,SERTM1,,KLHL35,JMJD1C,,,,,,YEATS2,SIRT7,KMT2D,,,,,,RNF138,,TRIM72,,,,,,,,,,,,,,,,,,,,PSMD6
,,,,,,,,,,PSAP,,,,UGCG,,SFRP1,,KY,JUN,,,,,,YEATS4,SKP1,KMT2E,,,,,,RNF139,,TRIM8,,,,,,,,,,,,,,,,,,,,TYSND1
,,,,,,,,,,PSMA3,,,,UGP2,,SFRP5,,LAMA3,ANOS1,,,,,,ZBTB1,SMARCA1,MORF4L1,,,,,,RNF14,,TRIM9,,,,,,,,,,,,,,,,,,,,AMZ2
,,,,,,,,,,PSMA7,,,,ULK1,,SGPP2,,LAYN,KAZALD1,,,,,,ZMYND11,SMARCA2,MORF4L2,,,,,,RNF141,,TRIML1,,,,,,,,,,,,,,,,,,,,CCNDBP1
,,,,,,,,,,PSMB1,,,,UNG,,SHC4,,LBH,KCNA1,,,,,,ZNF304,SMARCA4,MOS,,,,,,RNF144A,,TRIML2,,,,,,,,,,,,,,,,,,,,ATP6V1G1
,,,,,,,,,,PSMB9,,,,URGCP,,SHH,,LBX1,KCNA3,,,,,,ZNF335,SMARCA5,MRE11,,,,,,RNF144B,,TRIP12,,,,,,,,,,,,,,,,,,,,KDM5C
,,,,,,,,,,PSMD14,,,,USP31,,SHISA6,,LCORL,KCNAB1,,,,,,ZNHIT1,SMARCAD1,MSH2,,,,,,RNF145,,TRPC4AP,,,,,,,,,,,,,,,,,,,,YTHDF2
,,,,,,,,,,PSME2,,,,USP39,,SHOX,,LEF1,KCNC2,,,,,,CENPS,SMARCB1,MSH3,,,,,,RNF146,,TSG101,,,,,,,,,,,,,,,,,,,,CREBL2
,,,,,,,,,,PSME4,,,,UXS1,,SHOX2,,LETM2,KCNC4,,,,,,KAT14,SMARCC1,MSH4,,,,,,RNF149,,TSPAN17,,,,,,,,,,,,,,,,,,,,ITM2B
,,,,,,,,,,PSPC1,,,,VOPP1,,SIDT1,,LGALS3,KCND3,,,,,,KMT2D,SMARCC2,MSH5,,,,,,RNF151,,TTC3,,,,,,,,,,,,,,,,,,,,EML3
,,,,,,,,,,PSRC1,,,,VSIG10,,SIM2,,LGI3,KCNH1,,,,,,CENPX,SMARCD1,MSH6,,,,,,RNF152,,TULP4,,,,,,,,,,,,,,,,,,,,RFX5
,,,,,,,,,,PTDSS1,,,,VSTM4,,SIX1,,LGR5,KCNH3,,,,,,,SMARCD2,MSL1,,,,,,RNF165,,UBA1,,,,,,,,,,,,,,,,,,,,DNAJB12
,,,,,,,,,,PTGER4,,,,VWCE,,SIX2,,LHX2,KCNJ2,,,,,,,SMARCD3,MSL2,,,,,,RNF166,,UBA52,,,,,,,,,,,,,,,,,,,,SARS
,,,,,,,,,,PTGS1,,,,WASF1,,SIX3,,LHX4,KCNJ6,,,,,,,SMARCE1,MSL3,,,,,,RNF167,,UBA6,,,,,,,,,,,,,,,,,,,,CYP27A1
,,,,,,,,,,PTK2,,,,GALNT17,,SIX6,,LHX5,KCNK12,,,,,,,SMYD1,MSL3P1,,,,,,RNF168,,UBA7,,,,,,,,,,,,,,,,,,,,MTPN
,,,,,,,,,,PTOV1,,,,WDFY1,,SLC10A4,,LHX6,KCNK13,,,,,,,SMYD2,MT3,,,,,,RNF169,,UBAC1,,,,,,,,,,,,,,,,,,,,PRNP
,,,,,,,,,,PTP4A3,,,,WDR90,,SLC1A2,,LHX8,KCNK17,,,,,,,SMYD3,MTA1,,,,,,RNF170,,UBB,,,,,,,,,,,,,,,,,,,,PRKAA1
